9/25 18:15:15.275  PARTY_KILL,0x0000000000002684,"Lev",0x511,0xF130004D480F555B,"Coilskar Cobra",0x10a48
9/25 18:15:15.275  SPELL_ENERGIZE,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,34953,"Go for the Throat",0x1,50,2
9/25 18:15:15.275  SPELL_HEAL,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,37382,"Health Link",0x2,207,nil
9/25 18:15:15.275  UNIT_DIED,0x0000000000000000,nil,0x80000000,0xF130004D480F555B,"Coilskar Cobra",0x10a48
9/25 18:15:15.275  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:15.275  SPELL_AURA_APPLIED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,35099,"Rapid Killing",0x1,BUFF
9/25 18:15:15.815  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34120,"Steady Shot",0x1,"No target"
9/25 18:15:16.525  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,38027,"Boiling Blood",0x20,DEBUFF
9/25 18:15:17.525  SPELL_PERIODIC_DAMAGE,0xF130004D480F555A,"Coilskar Cobra",0x10a48,0x0000000000002684,"Lev",0x511,38030,"Poison Spit",0x8,51,8,0,0,0,nil,nil,nil
9/25 18:15:19.385  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"You can't do that yet"
9/25 18:15:20.609  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34775,"Haste",0x1,BUFF
9/25 18:15:20.909  SWING_DAMAGE,0xF14000FACB000247,"Penfold",0x1111,0xF130004D480F555A,"Coilskar Cobra",0x10a48,169,1,0,0,0,nil,nil,nil
9/25 18:15:20.909  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0xF130004D480F555A,"Coilskar Cobra",0x10a48,14309,"Freezing Trap Effect",0x10,DEBUFF
9/25 18:15:21.019  SPELL_CAST_START,0xF130004D480F555A,"Coilskar Cobra",0x10a48,0x0000000000000000,nil,0x80000000,38030,"Poison Spit",0x8
9/25 18:15:21.299  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"You can't do that yet"
9/25 18:15:21.299  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34120,"Steady Shot",0x1,"Can't do that while moving"
9/25 18:15:21.579  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"You can't do that yet"
9/25 18:15:21.669  SPELL_CAST_START,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34120,"Steady Shot",0x1
9/25 18:15:21.669  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,42084,"Fury of the Crashing Waves",0x1,BUFF
9/25 18:15:22.519  SPELL_PERIODIC_DAMAGE,0xF130004D480F555A,"Coilskar Cobra",0x10a48,0x0000000000002684,"Lev",0x511,38030,"Poison Spit",0x8,51,8,0,0,0,nil,nil,nil
9/25 18:15:22.519  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,38030,"Poison Spit",0x8,DEBUFF
9/25 18:15:22.819  SWING_DAMAGE,0xF14000FACB000247,"Penfold",0x1111,0xF130004D480F555A,"Coilskar Cobra",0x10a48,144,1,0,0,0,nil,nil,nil
9/25 18:15:23.069  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,19574,"Bestial Wrath",0x1,"Not yet recovered"
9/25 18:15:23.609  SPELL_DAMAGE,0x0000000000002684,"Lev",0x511,0xF130004D480F555A,"Coilskar Cobra",0x10a48,34120,"Steady Shot",0x1,541,1,0,0,0,nil,nil,nil
9/25 18:15:23.609  SPELL_HEAL,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,37382,"Health Link",0x2,81,nil
9/25 18:15:23.669  SPELL_CAST_SUCCESS,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,19574,"Bestial Wrath",0x1
9/25 18:15:23.729  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"You can't do that yet"
9/25 18:15:23.769  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"You can't do that yet"
9/25 18:15:23.809  SPELL_CAST_START,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34120,"Steady Shot",0x1
9/25 18:15:24.019  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,19574,"Bestial Wrath",0x1,BUFF
9/25 18:15:24.019  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.019  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.019  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.019  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.019  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.019  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.019  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.019  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.019  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.019  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.029  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.029  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.029  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.029  SPELL_AURA_APPLIED,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,19574,"Bestial Wrath",0x1,BUFF
9/25 18:15:24.029  SPELL_AURA_APPLIED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:24.119  SWING_DAMAGE,0xF14000FACB000247,"Penfold",0x1111,0xF130004D480F555A,"Coilskar Cobra",0x10a48,225,1,0,0,0,nil,nil,nil
9/25 18:15:24.319  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"You can't do that yet"
9/25 18:15:24.349  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"You can't do that yet"
9/25 18:15:24.369  RANGE_DAMAGE,0x0000000000002684,"Lev",0x511,0xF130004D480F555A,"Coilskar Cobra",0x10a48,75,"Auto Shot",0x1,1374,1,0,0,0,1,nil,nil
9/25 18:15:24.369  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,35099,"Rapid Killing",0x1,BUFF
9/25 18:15:24.469  SPELL_ENERGIZE,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,34953,"Go for the Throat",0x1,50,2
9/25 18:15:24.469  SPELL_HEAL,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,37382,"Health Link",0x2,206,nil
9/25 18:15:24.719  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"Another action is in progress"
9/25 18:15:24.769  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"Another action is in progress"
9/25 18:15:24.769  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,38030,"Poison Spit",0x8,DEBUFF
9/25 18:15:24.769  SPELL_DAMAGE,0xF130004D480F555A,"Coilskar Cobra",0x10a48,0x0000000000002684,"Lev",0x511,38030,"Poison Spit",0x8,242,8,0,0,0,nil,nil,nil
9/25 18:15:24.769  SPELL_AURA_APPLIED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,38030,"Poison Spit",0x8,DEBUFF
9/25 18:15:25.009  SPELL_CAST_SUCCESS,0x0000000000002684,"Lev",0x511,0xF130004D480F555A,"Coilskar Cobra",0x10a48,34026,"Kill Command",0x1
9/25 18:15:25.059  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"Not yet recovered"
9/25 18:15:25.419  SWING_DAMAGE,0xF14000FACB000247,"Penfold",0x1111,0xF130004D480F555A,"Coilskar Cobra",0x10a48,236,1,0,0,0,nil,nil,nil
9/25 18:15:25.429  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"Not yet recovered"
9/25 18:15:25.479  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"Not yet recovered"
9/25 18:15:25.619  SPELL_DAMAGE,0xF14000FACB000247,"Penfold",0x1111,0xF130004D480F555A,"Coilskar Cobra",0x10a48,34027,"Kill Command",0x1,403,1,0,0,0,nil,nil,nil
9/25 18:15:25.619  SPELL_DAMAGE,0x0000000000002684,"Lev",0x511,0xF130004D480F555A,"Coilskar Cobra",0x10a48,34120,"Steady Shot",0x1,539,1,0,0,0,nil,nil,nil
9/25 18:15:25.619  SPELL_HEAL,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,37382,"Health Link",0x2,80,nil
9/25 18:15:25.969  SPELL_CAST_START,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,27021,"Multi-Shot",0x1
9/25 18:15:26.419  RANGE_DAMAGE,0x0000000000002684,"Lev",0x511,0xF130004D480F555A,"Coilskar Cobra",0x10a48,75,"Auto Shot",0x1,1354,1,0,0,0,1,nil,nil
9/25 18:15:26.419  SPELL_ENERGIZE,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,34953,"Go for the Throat",0x1,50,2
9/25 18:15:26.419  SPELL_HEAL,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,37382,"Health Link",0x2,203,nil
9/25 18:15:26.579  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,27021,"Multi-Shot",0x1,"Not yet recovered"
9/25 18:15:26.759  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,27021,"Multi-Shot",0x1,"Not yet recovered"
9/25 18:15:27.209  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,27021,"Multi-Shot",0x1,"Not yet recovered"
9/25 18:15:27.319  SPELL_DAMAGE,0x0000000000002684,"Lev",0x511,0xF130004D480F555A,"Coilskar Cobra",0x10a48,27021,"Multi-Shot",0x1,699,1,0,0,0,nil,nil,nil
9/25 18:15:27.319  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,35099,"Rapid Killing",0x1,BUFF
9/25 18:15:27.319  PARTY_KILL,0x0000000000002684,"Lev",0x511,0xF130004D480F555A,"Coilskar Cobra",0x10a48
9/25 18:15:27.319  SPELL_HEAL,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,37382,"Health Link",0x2,104,nil
9/25 18:15:27.319  UNIT_DIED,0x0000000000000000,nil,0x80000000,0xF130004D480F555A,"Coilskar Cobra",0x10a48
9/25 18:15:27.319  SPELL_AURA_APPLIED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,35099,"Rapid Killing",0x1,BUFF
9/25 18:15:29.869  SPELL_PERIODIC_DAMAGE,0xF130004D480F555A,"Coilskar Cobra",0x10a48,0x0000000000002684,"Lev",0x511,38030,"Poison Spit",0x8,51,8,0,0,0,nil,nil,nil
9/25 18:15:34.810  SPELL_PERIODIC_DAMAGE,0xF130004D480F555A,"Coilskar Cobra",0xa48,0x0000000000002684,"Lev",0x511,38030,"Poison Spit",0x8,51,8,0,0,0,nil,nil,nil
9/25 18:15:34.810  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,38030,"Poison Spit",0x8,DEBUFF
9/25 18:15:36.756  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"You can't do that yet"
9/25 18:15:36.866  SPELL_CAST_START,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34120,"Steady Shot",0x1
9/25 18:15:37.316  SWING_DAMAGE,0xF14000FACB000247,"Penfold",0x1111,0xF130004D4C0F555E,"Coilskar Muckwatcher",0x10a48,424,1,0,0,0,1,nil,nil
9/25 18:15:37.316  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,19615,"Frenzy Effect",0x1,BUFF
9/25 18:15:37.316  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:37.316  SWING_DAMAGE,0xF130004D4C0F555E,"Coilskar Muckwatcher",0x10a48,0xF14000FACB000247,"Penfold",0x1111,101,1,0,43,0,nil,nil,nil
9/25 18:15:37.316  SPELL_AURA_APPLIED,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,19615,"Frenzy Effect",0x1,BUFF
9/25 18:15:37.316  SPELL_AURA_APPLIED,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:37.566  SPELL_CAST_START,0xF130004D370F555D,"Coilskar Sorceress",0xa48,0x0000000000000000,nil,0x80000000,32011,"Water Bolt",0x10
9/25 18:15:37.566  SPELL_CAST_START,0xF130004D370F555C,"Coilskar Sorceress",0xa48,0x0000000000000000,nil,0x80000000,32011,"Water Bolt",0x10
9/25 18:15:37.666  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:37.666  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:37.666  SPELL_AURA_APPLIED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:37.786  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,14311,"Freezing Trap",0x10,"Not yet recovered"
9/25 18:15:37.956  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,14311,"Freezing Trap",0x10,"Not yet recovered"
9/25 18:15:38.096  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,14311,"Freezing Trap",0x10,"Not yet recovered"
9/25 18:15:38.316  SWING_DAMAGE,0xF14000FACB000247,"Penfold",0x1111,0xF130004D4C0F555E,"Coilskar Muckwatcher",0x10a48,219,1,0,0,0,nil,nil,nil
9/25 18:15:38.366  SPELL_CAST_SUCCESS,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,14311,"Freezing Trap",0x10
9/25 18:15:38.366  SPELL_SUMMON,0x0000000000002684,"Lev",0x511,0x0000000000002684,"Lev",0x511,14311,"Freezing Trap",0x10
9/25 18:15:38.366  SPELL_DAMAGE,0x0000000000002684,"Lev",0x511,0xF130004D4C0F555E,"Coilskar Muckwatcher",0x10a48,34120,"Steady Shot",0x1,1270,1,0,0,0,1,nil,nil
9/25 18:15:38.366  SPELL_ENERGIZE,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,34953,"Go for the Throat",0x1,50,2
9/25 18:15:38.366  SPELL_HEAL,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,37382,"Health Link",0x2,190,nil
9/25 18:15:38.416  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,14311,"Freezing Trap",0x10,"Not yet recovered"
9/25 18:15:38.566  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,14311,"Freezing Trap",0x10,"Not yet recovered"
9/25 18:15:39.316  SWING_DAMAGE,0xF14000FACB000247,"Penfold",0x1111,0xF130004D4C0F555E,"Coilskar Muckwatcher",0x10a48,472,1,0,0,0,1,nil,nil
9/25 18:15:39.316  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,19615,"Frenzy Effect",0x1,BUFF
9/25 18:15:39.316  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:39.616  RANGE_DAMAGE,0x0000000000002684,"Lev",0x511,0xF130004D4C0F555E,"Coilskar Muckwatcher",0x10a48,75,"Auto Shot",0x1,643,1,0,0,0,nil,nil,nil
9/25 18:15:39.616  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:39.616  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:39.616  SPELL_HEAL,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,37382,"Health Link",0x2,96,nil
9/25 18:15:39.616  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,35099,"Rapid Killing",0x1,BUFF
9/25 18:15:39.616  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:39.616  SPELL_AURA_APPLIED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:40.116  SWING_MISSED,0xF130004D4C0F555E,"Coilskar Muckwatcher",0x10a48,0x0000000000002684,"Lev",0x511,DODGE
9/25 18:15:40.321  SWING_DAMAGE,0xF14000FACB000247,"Penfold",0x1111,0xF130004D4C0F555E,"Coilskar Muckwatcher",0x10a48,228,1,0,0,0,nil,nil,nil
9/25 18:15:40.421  SPELL_CAST_START,0xF130004D370F555D,"Coilskar Sorceress",0xa48,0x0000000000000000,nil,0x80000000,32011,"Water Bolt",0x10
9/25 18:15:40.817  SPELL_CAST_START,0xF130004D370F555C,"Coilskar Sorceress",0xa48,0x0000000000000000,nil,0x80000000,32011,"Water Bolt",0x10
9/25 18:15:40.817  SPELL_DAMAGE,0xF130004D370F555D,"Coilskar Sorceress",0xa48,0xF14000FACB000247,"Penfold",0x1111,32011,"Water Bolt",0x10,370,16,0,0,0,nil,nil,nil
9/25 18:15:40.817  SPELL_DAMAGE,0xF130004D370F555C,"Coilskar Sorceress",0xa48,0xF14000FACB000247,"Penfold",0x1111,32011,"Water Bolt",0x10,396,16,0,0,0,nil,nil,nil
9/25 18:15:42.067  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,19574,"Bestial Wrath",0x1,BUFF
9/25 18:15:42.067  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34471,"The Beast Within",0x1,BUFF
9/25 18:15:42.157  SWING_DAMAGE,0xF130004D4C0F555E,"Coilskar Muckwatcher",0xa48,0x0000000000002684,"Lev",0x511,197,1,0,0,0,nil,nil,nil
9/25 18:15:43.517  SPELL_CAST_START,0xF130004D370F555D,"Coilskar Sorceress",0x10a48,0x0000000000000000,nil,0x80000000,32011,"Water Bolt",0x10
9/25 18:15:43.857  SPELL_CAST_START,0xF130004D370F555C,"Coilskar Sorceress",0xa48,0x0000000000000000,nil,0x80000000,32011,"Water Bolt",0x10
9/25 18:15:44.057  SPELL_DAMAGE,0xF130004D370F555D,"Coilskar Sorceress",0x10a48,0xF14000FACB000247,"Penfold",0x1111,32011,"Water Bolt",0x10,354,16,0,0,0,nil,nil,nil
9/25 18:15:44.267  SWING_DAMAGE,0xF130004D4C0F555E,"Coilskar Muckwatcher",0xa48,0x0000000000002684,"Lev",0x511,186,1,0,0,0,nil,nil,nil
9/25 18:15:44.467  SPELL_DAMAGE,0xF130004D370F555C,"Coilskar Sorceress",0xa48,0xF14000FACB000247,"Penfold",0x1111,32011,"Water Bolt",0x10,380,16,0,0,0,nil,nil,nil
9/25 18:15:44.467  SPELL_AURA_APPLIED,0x0000000000000000,nil,0x80000000,0xF130004D4C0F555E,"Coilskar Muckwatcher",0xa48,14309,"Freezing Trap Effect",0x10,DEBUFF
9/25 18:15:45.987  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"You can't do that yet"
9/25 18:15:46.057  SPELL_CAST_START,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34120,"Steady Shot",0x1
9/25 18:15:46.057  SPELL_CAST_START,0xF130004D370F555D,"Coilskar Sorceress",0x10a48,0x0000000000000000,nil,0x80000000,32011,"Water Bolt",0x10
9/25 18:15:46.057  SWING_DAMAGE,0xF14000FACB000247,"Penfold",0x1111,0xF130004D370F555D,"Coilskar Sorceress",0x10a48,356,1,0,0,0,1,nil,nil
9/25 18:15:46.057  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,19615,"Frenzy Effect",0x1,BUFF
9/25 18:15:46.057  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:46.057  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,19615,"Frenzy Effect",0x1,BUFF
9/25 18:15:46.057  SPELL_AURA_REMOVED,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:46.057  SPELL_AURA_APPLIED,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,19615,"Frenzy Effect",0x1,BUFF
9/25 18:15:46.057  SPELL_AURA_APPLIED,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:46.417  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:46.417  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0x0000000000002684,"Lev",0x511,34456,"Ferocious Inspiration",0x1,BUFF
9/25 18:15:46.417  SPELL_DAMAGE,0xF130004D370F555D,"Coilskar Sorceress",0x10a48,0xF14000FACB000247,"Penfold",0x1111,32011,"Water Bolt",0x10,402,16,0,0,0,nil,nil,nil
9/25 18:15:46.717  SPELL_CAST_START,0xF130004D370F555C,"Coilskar Sorceress",0xa48,0x0000000000000000,nil,0x80000000,32011,"Water Bolt",0x10
9/25 18:15:47.067  SWING_DAMAGE,0xF14000FACB000247,"Penfold",0x1111,0xF130004D370F555D,"Coilskar Sorceress",0x10a48,174,1,0,0,0,nil,nil,nil
9/25 18:15:47.667  SPELL_DAMAGE,0xF130004D370F555C,"Coilskar Sorceress",0xa48,0xF14000FACB000247,"Penfold",0x1111,32011,"Water Bolt",0x10,402,16,0,0,0,nil,nil,nil
9/25 18:15:48.067  SPELL_DAMAGE,0x0000000000002684,"Lev",0x511,0xF130004D370F555D,"Coilskar Sorceress",0x10a48,34120,"Steady Shot",0x1,527,1,0,0,0,nil,nil,nil
9/25 18:15:48.067  SPELL_HEAL,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,37382,"Health Link",0x2,79,nil
9/25 18:15:48.067  SWING_DAMAGE,0xF14000FACB000247,"Penfold",0x1111,0xF130004D370F555D,"Coilskar Sorceress",0x10a48,150,1,0,0,0,nil,nil,nil
9/25 18:15:48.187  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"You can't do that yet"
9/25 18:15:48.267  SPELL_CAST_START,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34120,"Steady Shot",0x1
9/25 18:15:48.567  RANGE_DAMAGE,0x0000000000002684,"Lev",0x511,0xF130004D370F555D,"Coilskar Sorceress",0x10a48,75,"Auto Shot",0x1,540,1,0,0,0,nil,nil,nil
9/25 18:15:48.707  SPELL_CAST_FAILED,0x0000000000002684,"Lev",0x511,0x0000000000000000,nil,0x80000000,34026,"Kill Command",0x1,"You can't do that yet"
9/25 18:15:48.817  SPELL_HEAL,0x0000000000002684,"Lev",0x511,0xF14000FACB000247,"Penfold",0x1111,37382,"Health Link",0x2,81,nil
9/25 18:15:49.117  SPELL_CAST_START,0xF130004D370F555D,"Coilskar Sorceress",0x10a48,0x0000000000000000,nil,0x80000000,32011,"Water Bolt",0x10
9/25 18:15:49.267  SPELL_DAMAGE,0xF130004D370F555D,"Coilskar Sorceress",0x10a48,0xF14000FACB000247,"Penfold",0x1111,32011,"Water Bolt",0x10,370,16,0,0,0,nil,nil,nil
9/25 18:15:49.367  SWING_DAMAGE,0xF14000FACB000247,"Penfold",0x1111,0xF130004D370F555D,"Coilskar Sorceress",0x10a48,308,1,0,0,0,1,nil,nil
9/25 18:15:49.367  SPELL_AURA_REFRESH,0x0000000000000000,nil,0x80000000,0xF14000FACB000247,"Penfold",0x1111,19615,"Frenzy Effect",0x1,BUFF
